chembl_id,smiles,mw,hbd,hba,logp,rotb,ar
CHEMBL297794,COc1oc(C2=CCCN(C)C2)nc1Cc1ccccc1,284.359,0,4,2.9929000000000014,4,2
CHEMBL296220,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2Oc2ccccc2)cc1,393.3860000000001,0,4,4.963200000000004,4,3
CHEMBL47659,NCCNc1ccc(NCCNCCO)c2c1C(=O)c1ccccc1C2=O,368.43700000000007,5,7,0.8264000000000005,9,2
CHEMBL296143,COCCOCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)[C@@]1(OC)C3NC3CN21,437.44900000000024,2,10,-0.930299999999996,10,0
CHEMBL48939,COC(COC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)[C@@]1(OC)C3NC3CN21)OC,423.42200000000014,2,10,-0.9743999999999964,8,0
CHEMBL47798,CN(C)S(=O)(=O)n1c(N(N)CCC#N)nc2ccccc21,308.367,1,6,0.2845800000000009,5,2
CHEMBL417182,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CCc3ccccc32)CC1,449.5950000000004,2,4,2.9319000000000015,7,2
CHEMBL47262,COC1=C(N)C(=O)c2ncncc2C1=O,205.173,1,6,-0.3277000000000003,1,1
CHEMBL45287,COC(=O)c1ccccc1/N=N/N(C)C,207.233,0,4,2.0335,3,1
CHEMBL298048,CN(C)/N=N/c1c(Br)cccc1Br,306.98900000000003,0,2,3.771900000000002,2,1
CHEMBL48071,Cc1nc(O)c(N)cc1-c1ccccc1,200.241,2,3,2.3448200000000003,1,2
CHEMBL45737,CSC1(C)C(=O)Nc2ccc(C3=NNC(=O)SC3C)cc21,321.4270000000001,2,5,2.765900000000001,2,1
CHEMBL47823,Cc1c(C2=NNC(=O)SC2C)ccc2c1C(C)(C)C(=O)N2,303.38700000000006,2,4,2.773720000000001,1,1
CHEMBL47686,CC(=O)c1ccc(/N=N/N(C)C)cc1,191.234,0,3,2.4495000000000005,3,1
CHEMBL295817,CCCN(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)c1nn(C)cc1C(=O)O,417.4730000000001,2,6,3.382000000000001,8,4
CHEMBL47490,O=C1N[C@H]2[C@H](O)CCC[C@@H]2c2cc3c(cc21)OCO3,261.277,2,4,1.1556999999999995,0,1
CHEMBL295556,Cc1cc(CC(N)=O)cc(-c2c(O)nc3cc(Cl)c([N+](=O)[O-])cc3c2OCCC2CCCCN2)c1,498.9670000000005,3,7,4.416220000000003,8,3
CHEMBL43790,COc1ccc(Br)c(C(=O)Sc2nnnn2-c2cccc(Cl)c2)c1,425.6950000000001,0,6,4.019300000000002,4,3
CHEMBL44212,COc1ccc2c(O)nc(/C=C/c3ccccc3)nc2c1,278.31100000000004,1,4,3.514400000000002,3,3
CHEMBL44279,CCC1(C)C(=O)NN=C1c1ccc(-n2ccnc2)cc1,268.32,1,3,2.1224999999999996,3,2
CHEMBL296349,CCC1C(=O)NN=C1c1ccc(-n2ccnc2)cc1,254.29300000000003,1,3,1.7323999999999995,3,2
CHEMBL47479,O=C1c2ccccc2C(=O)c2c(NCCN3CCOCC3)ccc(NCCNCCO)c21,438.52800000000025,4,8,1.1999000000000002,10,2
CHEMBL301317,Cc1ccc2nc(N(N)CCC#N)oc2c1,216.244,1,5,1.73,3,2
CHEMBL49822,O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCO)c21,369.4210000000001,5,7,0.8599999999999997,9,2
CHEMBL46241,CC(C)(N)CC(=O)N[C@H](CCc1ccccc1)C(=O)N1CCC2(CCc3ccccc32)CC1,447.62300000000033,2,3,3.738000000000002,7,2
CHEMBL45983,O=C1Nc2cccnc2N(C(=O)CN2CCCCC2CN2CCCCC2)c2ccccc21,433.5560000000002,1,5,3.652400000000003,4,2
CHEMBL45800,COC1=C(Br)C(=O)c2ncncc2C1=O,269.054,0,5,1.1084999999999998,1,1
CHEMBL46156,O=C1C(N2CCCCC2)=CC(=O)c2ncncc21,243.266,0,5,1.2254,1,1
CHEMBL296455,CN(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,264.328,1,2,3.245300000000001,2,2
CHEMBL47119,CC(=O)c1cccc(/N=N/N(C)C)c1,191.234,0,3,2.4495000000000005,3,1
CHEMBL297683,O=C(OC1CN2CCC1CC2)[C@](O)(c1ccccc1)c1ccc(I)cc1,463.31500000000005,1,4,3.164500000000001,4,2
CHEMBL296633,O=C(OC1CN2CCC1CC2)[C@](O)(c1ccccc1)c1ccc(CCF)cc1,383.46300000000014,1,4,3.071900000000001,6,2
CHEMBL48025,O=C(O)CNc1ccc(NC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)cc1,348.2900000000001,4,5,2.8744000000000005,6,2
CHEMBL46129,Cc1cc(C2=NNC(=O)SC2C)cc2c1NC(=O)C2(C)C,303.3870000000001,2,4,2.773720000000001,1,1
CHEMBL50665,CC1(C)C(=O)Nc2ccc(C3=NNC(=O)SCC3)cc21,289.36,2,4,2.4669000000000008,1,1
CHEMBL299300,CC1SC(=O)NN=C1c1ccc2c(c1)C1(SCCS1)C(=O)N2,351.4780000000001,2,6,2.820500000000001,1,1
CHEMBL49915,CCC(C)c1nc(C2=CCCN(C)C2)oc1OC,250.34199999999993,0,4,2.9156000000000013,4,1
CHEMBL50329,CO[C@@]12C(COC(N)=O)C3=C(C(=O)C(C)=C(OCC4COC(C)(C)O4)C3=O)N1CC1NC12,449.4600000000002,2,10,-0.4417999999999977,6,0
CHEMBL50330,CSc1nnc([C@@H]2C[C@@H](S)CN2S(C)(=O)=O)n1-c1ccccc1,370.5250000000001,1,6,1.994,4,2
CHEMBL49811,COc1ccc(C2Nc3ccc(C4=NNC(=O)CC4C)cc3N2)cc1,336.39500000000004,3,5,3.091500000000001,3,2
CHEMBL417352,CCN(CC)C(=O)/C=C(\C)c1ccc(OCc2c(F)cccc2F)c(OCC(=O)O)c1,433.45100000000014,1,4,4.278900000000003,10,2
CHEMBL45969,Cc1cccc(C)c1OC12CCCC(CC(=O)C1)C2,258.36099999999993,0,2,3.974140000000003,2,1
CHEMBL46023,COc1cccc(OC23CCCC(CC(=O)C2)C3)c1,260.3329999999999,0,3,3.3659000000000026,3,1
CHEMBL45981,CC(C)(C)c1cc(/C=C2/C(=O)Nc3ncccc32)cc(C(C)(C)C)c1O,350.46200000000016,2,3,4.874900000000005,1,2
CHEMBL47173,O=C1Nc2ccccc2/C1=C/c1ccc(-c2cccs2)s1,309.41499999999996,1,3,4.969300000000001,2,3
CHEMBL47174,O=C(NC1CCCc2ccc(O)cc21)C(c1ccccc1)c1ccccc1,357.4530000000001,2,2,4.717900000000004,4,3
CHEMBL296895,O=C(OC1CN2CCC1CC2)[C@](O)(c1ccccc1)c1ccc(CCCF)cc1,397.4900000000002,1,4,3.4620000000000024,7,2
CHEMBL296142,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)C(C)(CC(=O)NO)CC(C)C,393.48400000000015,4,5,1.4163999999999997,10,1
CHEMBL47757,O=C1CC2CCCC(Oc3ccccc3)(C1)C2,230.307,0,2,3.357300000000002,2,1
CHEMBL297476,Cc1ccccc1OC12CCCC(CC(=O)C1)C2,244.33399999999992,0,2,3.665720000000003,2,1
CHEMBL47331,CCOc1oc(C2=CCCN(C)C2)nc1C,222.28799999999995,0,4,2.10062,3,1
CHEMBL298030,COc1oc(C2=CCCN(C)C2)nc1C(C)C,236.31499999999997,0,4,2.525500000000001,3,1
CHEMBL296552,CCc1nc(C2=CCCN(C)C2)oc1OC,222.28799999999995,0,4,1.9645,3,1
CHEMBL47294,C[C@H](Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1)C(C)(C)O,403.42200000000014,1,5,3.7091000000000034,5,2
